Employee Number,Surname,Forename,Gross Pay,Taxable Gross,Net Pay,Basic,PDI,SMP,CMP,SSP,CSP BASIC ADJ,SSP OFFSET,UNPAID LEAVE,ACTING ALLOW,WEIGHTING,SUPPLEMENT,OT HRS @ 1,OT HRS @ 1.25,OT HRS @ 1.50,OT HRS @ 2.00,OT HRS @ 3.00,OT HRS CALL,OT HRS @ 2.50,OT HRS @ 1.75,OT @ 1.00,OT @ 1.25,OT @ 1.50,OT @ 2.00,OT @ 3.00,OVERTIME,OT CALL OUT,OT @ 2.50,OT @ 1.75,CUST SAT INC,SERV INCENTIVE,ANNUAL BONUS,REFER A FRIEND,BONUS,TEAM LEADER,BDE BONUS,INCENTIVE,PROD BONUS,KIT DAYS,SALES BONUS,COMMISSION,HOLIDAY PAY,INCENTIVE ADJUST,PILON N,PILON T,EXGRATIA N,EXGRATIA T,SIGNING FEE,EXGRATIA T & N,RETENTION BONS,RELOC N,MED EE HCARE,MED SPUSE HCARE,MED PARENT HCARE,MED FAMILY HCARE,MED EE HCARE,MED SPOUSE HCARE,MED PARENT HCARE,MED FAMILY HCARE,MED EE,MED EE BRONZE,MED EE ADJ,MED SPOUSE ADJ,MED SPF ADJ,MED FAM ADJ,OPT GAIN TN,WK EVE @ 0.20 HRS,WK EVE @ 0.20,WK EVE @ 0.30 HRS,WK EVE @ 0.30,WK EVE @ 0.40 HRS,WK EVE @ 0.40,WK DAY @ 2.00 HRS,WK DAY @ 2.00,EXPENSES,CHOOSECHILDCA,CHOOSE BIKES,CHOOSE MOBILES,CHOOSE HEALTH,CHILDCAR NEW,SMART MILES,MILEAGE PAYMENT,IPAD 2,CHOOSE MOB TOPUP,STAFF TV,SMART PENSION,SMART AVC %,SMART AVC £,SMART PENS,SMART PENS,PENSION REFUND,MAT CHOICES PAY,TOP UP HOLIDAY,TOP UP TRAIN,TOP UP OTHER,TOP UP BANK HOL,TAX,NI EES,NI ERS,CSA PRE 04/03,PRIOIRTY 1,PRIORITY 2,EAS,NON PRIORTY 1,NON PRIORTY 2,COUNCIL TAX1,COUNCIL TAX2,COUNCIL TAX3,EAS2,COUNCIL TAX > 07,EAS3,CSA POST 04/03,CSA POST 04/03,CSA POST 04/03,CSA POST 04/03,CSA POST 04/03,AEO FINES,COUNCIL TAX2 > 07,EAS POST 04/10,EAS2 POST 04/10,AEO FINES2,COUNCIL TAX > 07,EAS3 POST 04/10,GAYE,ADVANCE,LOAN,OVERPAYMENTS,MONIES REC,SAYE 2008,SAYE 2009,EQUIP LOSS,CAR FINES,PRIVMOB CALL,VEH REPAIR,SAYE 2010,SAYE 2011,SAYE 2012 3YR,SAYE 2012 5YR,SAYE 2013 3YR,SAYE 2013 5YR,OPT GAIN DED,CO INVESTMENT,CHOOSE CHILDCARE DED,CHOOSE COMPS DED,CHOOSE BIKES DED,CHOOSE VOUCH DED,CHOOSE TRAVEL DED,MED EE HCARE DED,MED SPOUSE HCARE DED,MED PARENT HCARE DED,MED FAM HCARE DED,PENSION 1 EES,PENSION 1 ERS,PENSION 1F EES,PENSION 1F ERS,PENSION EES,PENSION ERS,PENSION ENT EES,PENSION ENT ERS,PENSION EES,PENSION ERS,L & G PENSION EES,L & G PENSION ERS,L & G PENSION % EES,L & G PENSION % ERS,L & G PEN FIXED EES,L & G PEN FIXED ERS,VC % EES,VC % EES,VC £ EES,VC £ EES,STUDENT LOAN,SPLIT NET PAY,IPAD 3,STAFF TV 2,GYM FLEX,DENTAL - EES L1,DENTAL - EES L3,DENTAL - EES L6,DENTAL-EES&PARL1,DENTAL-EES&PARL3,DENTAL-EES&PARL6,DENTAL - SP L1,DENTAL - SP L3,DENTAL - SP L6,DENTAL - FAM L1,DENTAL - FAM L3
234815,Last Name 143980,First Name 143980,2010.73,2010.73,1522.5,1268.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676.2,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.57,0,0,0,0,0,0,22,0,8.08,14.36,293.8,157.27,180.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234816,Last Name 143996,First Name 143996,3438.51,3438.51,2519.24,1268.5,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622.88,0,0,0,0,0,0,0,0,0,0,0,74.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.14,0,0,0,0,0,0,100.81,0,85.32,79.47,520.8,324.14,372.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234817,Last Name 144015,First Name 144015,3083.97,3083.97,2206.09,1184.17,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351.5,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.76,0,0,0,0,0,0,226.44,0,18.37,0,449,275.06,316.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.91,0,0,0,0,0,0,0,0,0,0,0,0,0
234818,Last Name 144086,First Name 144086,2365.81,2365.81,1792.37,1280.67,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781.2,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.81,0,0,0,0,0,0,18.59,0,9.3,16.36,306.4,199.88,229.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,47.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234819,Last Name 144088,First Name 144088,2372.43,2372.43,1912.1,1225.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.71,0,0,0,0,0,0,0,0,45.91,0,255.2,205.13,235.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234820,Last Name 144154,First Name 144154,2902.51,2902.51,1971.41,1268.5,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,117.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280.15,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.57,0,0,0,0,0,0,109.98,0,8.36,41.09,580.6,257.59,296.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234821,Last Name 144170,First Name 144170,4006.72,4006.72,2732.6,1527.67,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,705.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631.64,0,0,0,0,0,0,0,0,0,0,0,74.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.5,0,0,0,0,0,0,0,0,58.4,51.1,726.8,347.99,451.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234822,Last Name 144172,First Name 144172,4064.85,4064.85,3185.32,761.08,0,0,0,0,0,0,0,0,0,238.34,24,0,0,0,0,0,0,0,175.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2674.38,0,0,0,0,0,0,0,0,0,0,0,74.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.69,0,0,70.4,805.2,0,459.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234823,Last Name 144177,First Name 144177,1435.91,1435.57,1140.66,507.42,0,0,0,0,0,0,0,0,34.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.84,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.07,0,0,0,120.4,81.6,93.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234824,Last Name 144292,First Name 144292,3807.64,3613.05,2161.2,2652.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-124,0,0,0,0,0,-86.48,0,0,0,0,0,0,0,0,0,0,765.31,343.63,421.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,259.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234825,Last Name 144294,First Name 144294,2982.75,2973.23,2159.36,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972.8,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.12,427.8,273.91,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,19.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234826,Last Name 144362,First Name 144362,1790.71,1721.3,1195.3,1184.17,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.35,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.76,0,0,0,0,0,0,115.34,0,21.36,0,177.4,109.08,125.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83,0,83.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.41,0,0,0,0,0,-41.78,-84,0,0,0,0,0,0,0,0,0,0,0,0
234827,Last Name 144367,First Name 144367,842.37,842.37,778.91,490.25,0,0,0,0,0,0,0,0,34.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.45,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,-37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.81,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47.65,0,0,0,0,0,0,0,0,0,0,0,0,0
234828,Last Name 144391,First Name 144391,3758.67,3758.67,2479.15,1280.75,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.81,0,0,0,0,0,0,0,0,0,68.3,585,343.74,421.86,0,0,0,0,0,0,0,0,0,0,0,0,312.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.74,0,0,0,0,0,0,0,0,0,0,0,0,0
234829,Last Name 144412,First Name 144412,2123.08,1867.7,1539.15,0,0,690.9,1076.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.08,0,0,0,0,0,0,0,0,0,0,-117.49,175.21,201.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,200,0,0,0,0,0,0,0,0,0,0,0,20.83,0,153.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234830,Last Name 144431,First Name 144431,2739.88,2739.88,2012.64,1225.58,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238.4,0,0,0,0,0,0,0,0,0,0,0,74.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.06,-14.71,0,0,0,0,0,0,0,0,0,381,236,271.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.91,0,0,0,0,0,0,0,0,0,0,0,0,0
234831,Last Name 144444,First Name 144444,5546.44,5546.44,4132.72,1280.67,0,0,0,52.53,0,-52.53,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.81,0,0,0,0,0,0,0,0,0,0,942.4,378.41,661.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234832,Last Name 144452,First Name 144452,2070.58,2070.58,1620.17,1249.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.5,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.79,0,0,0,0,0,0,81.3,0,29.08,29.58,248.8,164.45,189.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234833,Last Name 144465,First Name 144465,546.8,545.67,545.67,1225.58,0,0,0,0,-678.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234834,Last Name 144491,First Name 144491,1470.61,1470.61,1246.5,947.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.29,0,0,0,0,0,0,111.43,0,21.84,0,127.2,96.91,111.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234835,Last Name 144559,First Name 144559,2689.3,2689.3,1993.38,1225.58,0,0,0,0,0,0,0,0,86.67,0,46,0,0,0,0,0,0,0,325.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.85,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.42,0,0,0,0,0,0,46.46,0,0,0,371,232.01,266.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234836,Last Name 144632,First Name 144632,7393.83,7293.83,4627.25,1280.75,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4754.1,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-243,0,0,0,0,0,-23.72,-39.53,0,0,0,0,0,908.28,0,227.04,198.66,2062.11,413.74,904.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,71.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,-49.12,0,0,0,0,-31.7,0,0,0,0,0,0,0,0
234837,Last Name 144673,First Name 144673,5353.36,5353.36,3660.37,1280.75,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2341.02,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.81,0,0,0,0,0,0,943.74,0,367.5,104.91,1091.21,373.34,626.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,47.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.53,0,0,0,0,0,0,0,0,0,0,0,0,0
234838,Last Name 144701,First Name 144701,3600.07,3598.6,2533.34,761.08,0,0,0,0,0,0,-234.18,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803.32,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.94,0,0,0,552.8,333.47,383.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83,1.47,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.25,0,0,0,0,0,0,0,0,0,0,0,0
234839,Last Name 144787,First Name 144787,3669.97,3669.97,2623.61,1293.08,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.96,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.06,0,0,0,0,0,0,15.14,0,1.35,0,567.2,342,409.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,48.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234840,Last Name 144818,First Name 144818,4827.33,4824.45,3313.21,634.33,0,0,0,0,0,0,0,0,43.34,0,32,0,0,0,0,0,0,0,234.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,0,0,0,0,0,0,0,0,0,0,0,74.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2281.11,0,0,0,1072.51,364.4,564.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,5.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234841,Last Name 144838,First Name 144838,3423.55,3371.93,2459.64,1280.67,0,0,0,0,0,0,0,0,0,238.34,8,0,0,0,0,0,0,0,59.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091.91,0,0,0,0,0,0,0,0,0,0,0,0,55.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.62,0,0,0,0,0,0,677.65,0,0,51.74,507.6,321.25,369.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.62,0,20,0,0,0,-27.69,0,0,0,0,0,0,0,0,0,0,0,0
234842,Last Name 144974,First Name 144974,368.21,368.21,268.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.21,0,0,0,0,0,73.6,25.82,29.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
